job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skills_list
AI11078,Deep Learning Engineer,260026,USD,EX,FL,Norway,S,Netherlands,50,"Hadoop, PyTorch, Spark",PhD,14,Automotive,2024-03-08,2024-05-05,1101,6.8,Advanced Robotics,"['Hadoop', 'PyTorch', 'Spark']"
AI11079,AI Architect,70526,USD,MI,FL,Austria,L,Austria,100,"R, SQL, MLOps",Bachelor,2,Telecommunications,2025-04-11,2025-05-10,1657,7.1,AI Innovations,"['R', 'SQL', 'MLOps']"
AI11080,Machine Learning Engineer,50395,USD,EN,FL,Israel,S,Norway,50,"Python, PyTorch, NLP",Master,0,Media,2025-01-20,2025-03-14,706,6.8,Quantum Computing Inc,"['Python', 'PyTorch', 'NLP']"
AI11081,Machine Learning Researcher,49189,USD,MI,FL,India,S,Netherlands,100,"Data Visualization, Azure, Linux, SQL",PhD,2,Retail,2024-10-21,2024-11-09,1483,6.7,Cognitive Computing,"['Data Visualization', 'Azure', 'Linux', 'SQL']"
AI11082,Data Engineer,62553,USD,MI,CT,Finland,S,Finland,0,"Tableau, AWS, PyTorch, MLOps",Master,4,Education,2025-04-21,2025-06-04,565,5.2,DataVision Ltd,"['Tableau', 'AWS', 'PyTorch', 'MLOps']"
AI11083,Data Analyst,36480,USD,EN,FT,Israel,S,Israel,50,"Docker, Tableau, PyTorch",Associate,1,Transportation,2025-03-16,2025-05-23,2112,8.4,Cognitive Computing,"['Docker', 'Tableau', 'PyTorch']"
AI11084,Data Analyst,60239,USD,EN,CT,Israel,L,Israel,50,"Python, Kubernetes, Tableau, SQL, Git",Associate,1,Gaming,2024-03-24,2024-05-12,2305,10.0,Cognitive Computing,"['Python', 'Kubernetes', 'Tableau', 'SQL', 'Git']"
AI11085,AI Architect,174916,USD,EX,CT,Sweden,M,Switzerland,100,"Deep Learning, Java, R, Git, Data Visualization",Bachelor,12,Retail,2024-08-04,2024-09-02,2285,8.5,TechCorp Inc,"['Deep Learning', 'Java', 'R', 'Git', 'Data Visualization']"
AI11086,AI Architect,64208,EUR,EN,PT,Netherlands,M,Netherlands,100,"Python, NLP, Hadoop, MLOps",PhD,0,Technology,2024-01-07,2024-02-09,2399,7.6,TechCorp Inc,"['Python', 'NLP', 'Hadoop', 'MLOps']"
AI11087,Data Engineer,135101,USD,MI,FL,United States,L,United States,0,"Linux, PyTorch, Tableau, NLP, Java",Master,3,Education,2024-06-16,2024-07-19,1690,5.3,DataVision Ltd,"['Linux', 'PyTorch', 'Tableau', 'NLP', 'Java']"
AI11088,Data Scientist,59512,USD,MI,PT,Austria,M,Austria,0,"Tableau, Deep Learning, SQL, Linux, PyTorch",Bachelor,3,Manufacturing,2025-02-20,2025-03-16,763,7.4,Cloud AI Solutions,"['Tableau', 'Deep Learning', 'SQL', 'Linux', 'PyTorch']"
AI11089,Deep Learning Engineer,145208,USD,SE,FL,United States,L,United States,100,"SQL, Docker, PyTorch, MLOps",PhD,9,Consulting,2024-10-04,2024-11-13,692,5.2,Machine Intelligence Group,"['SQL', 'Docker', 'PyTorch', 'MLOps']"
AI11090,Autonomous Systems Engineer,87548,USD,SE,CT,Ireland,L,Canada,100,"Docker, TensorFlow, Python, Statistics",Master,6,Education,2024-04-19,2024-06-25,1716,6.8,Smart Analytics,"['Docker', 'TensorFlow', 'Python', 'Statistics']"
AI11091,Data Engineer,58763,USD,EN,FT,Canada,S,Canada,50,"MLOps, Python, Kubernetes, Statistics",Associate,0,Media,2024-02-28,2024-04-12,1332,6.5,Autonomous Tech,"['MLOps', 'Python', 'Kubernetes', 'Statistics']"
AI11092,Machine Learning Researcher,116237,USD,EX,FT,Israel,M,Israel,50,"Statistics, NLP, Python",Master,10,Media,2025-04-16,2025-06-17,2489,7.5,Machine Intelligence Group,"['Statistics', 'NLP', 'Python']"
AI11093,AI Consultant,147973,USD,EX,PT,Japan,S,Japan,0,"Java, Hadoop, Tableau, Computer Vision, Deep Learning",Associate,14,Manufacturing,2024-12-10,2025-02-05,822,7.7,AI Innovations,"['Java', 'Hadoop', 'Tableau', 'Computer Vision', 'Deep Learning']"
AI11094,AI Consultant,77735,EUR,EN,PT,Germany,M,Germany,50,"Spark, TensorFlow, MLOps, Scala, Mathematics",Master,1,Education,2024-08-03,2024-09-25,1196,7.9,AI Innovations,"['Spark', 'TensorFlow', 'MLOps', 'Scala', 'Mathematics']"
AI11095,AI Software Engineer,158389,GBP,SE,CT,United Kingdom,L,United Kingdom,100,"SQL, Azure, TensorFlow",Associate,7,Technology,2024-08-28,2024-10-18,1838,6.0,Machine Intelligence Group,"['SQL', 'Azure', 'TensorFlow']"
AI11096,AI Consultant,122540,EUR,SE,PT,Germany,S,Japan,100,"GCP, Hadoop, Kubernetes",Master,7,Automotive,2025-03-17,2025-05-01,849,6.5,Cognitive Computing,"['GCP', 'Hadoop', 'Kubernetes']"
AI11097,ML Ops Engineer,88443,USD,MI,FL,United States,S,United States,100,"MLOps, PyTorch, NLP, Kubernetes, Statistics",Bachelor,3,Retail,2024-04-02,2024-05-08,540,9.2,Predictive Systems,"['MLOps', 'PyTorch', 'NLP', 'Kubernetes', 'Statistics']"
AI11098,Robotics Engineer,87725,USD,EN,FL,United States,L,United States,100,"AWS, SQL, Kubernetes, PyTorch",Bachelor,0,Telecommunications,2024-05-31,2024-07-05,960,9.5,Smart Analytics,"['AWS', 'SQL', 'Kubernetes', 'PyTorch']"
AI11099,AI Research Scientist,92545,USD,MI,FT,Singapore,S,Singapore,50,"Python, Kubernetes, GCP, AWS, Scala",Master,2,Education,2024-09-26,2024-10-21,798,6.9,Neural Networks Co,"['Python', 'Kubernetes', 'GCP', 'AWS', 'Scala']"
AI11100,AI Research Scientist,133892,USD,EX,PT,India,S,India,50,"TensorFlow, SQL, R",Master,15,Education,2024-05-20,2024-07-01,1323,9.8,TechCorp Inc,"['TensorFlow', 'SQL', 'R']"
AI11101,AI Product Manager,100445,USD,SE,CT,India,L,India,50,"GCP, Docker, Kubernetes, Scala",Associate,9,Consulting,2024-07-02,2024-08-10,740,8.1,Smart Analytics,"['GCP', 'Docker', 'Kubernetes', 'Scala']"
AI11102,Autonomous Systems Engineer,44275,USD,EN,CT,India,M,India,0,"Hadoop, Python, Docker",PhD,0,Consulting,2025-02-03,2025-04-10,2131,9.8,Digital Transformation LLC,"['Hadoop', 'Python', 'Docker']"
AI11103,AI Research Scientist,175526,USD,EX,CT,Austria,M,Austria,50,"Kubernetes, Git, Linux, Computer Vision",Master,17,Education,2025-03-31,2025-05-13,922,10.0,Neural Networks Co,"['Kubernetes', 'Git', 'Linux', 'Computer Vision']"
AI11104,AI Consultant,67784,USD,EN,FL,Norway,M,Norway,100,"R, SQL, Deep Learning",Master,1,Gaming,2024-07-08,2024-08-20,2135,6.9,DeepTech Ventures,"['R', 'SQL', 'Deep Learning']"
AI11105,Robotics Engineer,56659,USD,EN,PT,China,L,China,0,"R, Tableau, Deep Learning",PhD,0,Energy,2024-01-26,2024-03-22,1845,7.3,TechCorp Inc,"['R', 'Tableau', 'Deep Learning']"
AI11106,Robotics Engineer,252752,USD,EX,CT,Norway,S,France,50,"Deep Learning, Spark, Python, SQL, Kubernetes",PhD,18,Government,2024-07-04,2024-08-12,789,6.0,TechCorp Inc,"['Deep Learning', 'Spark', 'Python', 'SQL', 'Kubernetes']"
AI11107,Principal Data Scientist,52762,EUR,EN,FL,France,M,South Korea,100,"Linux, SQL, MLOps, PyTorch",Bachelor,1,Transportation,2025-03-21,2025-04-20,562,9.1,Autonomous Tech,"['Linux', 'SQL', 'MLOps', 'PyTorch']"
AI11108,NLP Engineer,103919,USD,MI,CT,Sweden,L,Sweden,0,"GCP, Data Visualization, Tableau, Java, Mathematics",PhD,4,Consulting,2024-08-07,2024-10-06,1121,9.3,Cloud AI Solutions,"['GCP', 'Data Visualization', 'Tableau', 'Java', 'Mathematics']"
AI11109,AI Product Manager,59529,USD,EN,CT,South Korea,L,South Korea,0,"Data Visualization, R, Kubernetes, SQL, Deep Learning",Associate,1,Gaming,2025-01-05,2025-03-14,1474,6.5,DataVision Ltd,"['Data Visualization', 'R', 'Kubernetes', 'SQL', 'Deep Learning']"
AI11110,Machine Learning Engineer,122842,USD,MI,PT,Norway,L,Finland,50,"Java, Scala, Git",Bachelor,4,Transportation,2024-05-28,2024-07-20,987,8.5,Future Systems,"['Java', 'Scala', 'Git']"
AI11111,Data Engineer,219960,EUR,EX,FL,Netherlands,L,Sweden,0,"PyTorch, NLP, Hadoop",Master,16,Retail,2025-03-29,2025-04-30,888,9.3,DeepTech Ventures,"['PyTorch', 'NLP', 'Hadoop']"
AI11112,Computer Vision Engineer,50697,USD,EN,PT,Japan,L,Japan,100,"PyTorch, GCP, NLP",PhD,1,Transportation,2024-04-06,2024-06-17,635,8.1,Quantum Computing Inc,"['PyTorch', 'GCP', 'NLP']"
AI11113,Deep Learning Engineer,67971,USD,SE,PT,India,S,India,0,"Java, Python, MLOps",PhD,9,Retail,2024-04-09,2024-04-25,1619,7.5,AI Innovations,"['Java', 'Python', 'MLOps']"
AI11114,NLP Engineer,230365,EUR,EX,PT,France,M,France,0,"Scala, Docker, MLOps",Master,10,Gaming,2024-10-22,2024-12-18,576,8.8,Neural Networks Co,"['Scala', 'Docker', 'MLOps']"
AI11115,Data Engineer,101337,USD,EN,CT,Norway,M,Norway,0,"Docker, Scala, Hadoop",PhD,0,Media,2024-09-07,2024-11-01,1497,5.0,Quantum Computing Inc,"['Docker', 'Scala', 'Hadoop']"
AI11116,Machine Learning Engineer,57259,USD,MI,FT,Japan,M,Japan,100,"Hadoop, R, Scala, Java, SQL",Associate,4,Retail,2024-08-22,2024-10-18,608,9.7,Digital Transformation LLC,"['Hadoop', 'R', 'Scala', 'Java', 'SQL']"
AI11117,Data Scientist,80608,USD,MI,CT,Canada,M,Canada,0,"PyTorch, Kubernetes, Azure, AWS, Computer Vision",PhD,3,Retail,2024-02-01,2024-03-10,1542,6.1,Quantum Computing Inc,"['PyTorch', 'Kubernetes', 'Azure', 'AWS', 'Computer Vision']"
AI11118,Research Scientist,118636,USD,SE,FL,Canada,S,Canada,100,"Azure, GCP, MLOps, Tableau",Master,7,Consulting,2024-01-13,2024-02-01,2421,5.6,DeepTech Ventures,"['Azure', 'GCP', 'MLOps', 'Tableau']"
AI11119,NLP Engineer,161412,USD,EX,PT,Singapore,S,Singapore,50,"AWS, Tableau, Linux, MLOps",Master,12,Government,2024-12-24,2025-02-10,1176,7.9,Neural Networks Co,"['AWS', 'Tableau', 'Linux', 'MLOps']"
AI11120,AI Software Engineer,133866,USD,MI,CT,Norway,L,United Kingdom,0,"SQL, Kubernetes, Spark",Master,2,Telecommunications,2024-04-16,2024-05-13,2427,6.1,Cloud AI Solutions,"['SQL', 'Kubernetes', 'Spark']"
AI11121,Data Analyst,81765,EUR,MI,PT,Netherlands,M,Sweden,100,"MLOps, Tableau, Linux, SQL",Bachelor,2,Technology,2024-07-02,2024-07-26,2175,9.3,AI Innovations,"['MLOps', 'Tableau', 'Linux', 'SQL']"
AI11122,Deep Learning Engineer,112760,USD,SE,FT,Singapore,S,Singapore,100,"Docker, R, NLP",Master,7,Technology,2024-02-05,2024-03-12,2116,7.9,Digital Transformation LLC,"['Docker', 'R', 'NLP']"
AI11123,ML Ops Engineer,184107,USD,SE,PT,Norway,L,Norway,0,"Spark, NLP, Kubernetes",Bachelor,9,Healthcare,2024-01-01,2024-02-28,2454,5.7,Cognitive Computing,"['Spark', 'NLP', 'Kubernetes']"
AI11124,Deep Learning Engineer,48057,USD,EN,FL,South Korea,M,South Korea,0,"SQL, NLP, Linux, Hadoop",PhD,1,Media,2024-04-23,2024-05-20,1438,8.1,DeepTech Ventures,"['SQL', 'NLP', 'Linux', 'Hadoop']"
AI11125,AI Specialist,159710,USD,EX,PT,Israel,S,Israel,50,"Mathematics, Linux, AWS, GCP, Scala",Bachelor,12,Manufacturing,2024-09-26,2024-11-06,2109,6.2,DeepTech Ventures,"['Mathematics', 'Linux', 'AWS', 'GCP', 'Scala']"
AI11126,Research Scientist,88792,USD,MI,CT,Australia,S,Netherlands,50,"Kubernetes, Mathematics, Computer Vision, GCP, Linux",PhD,2,Transportation,2024-12-09,2025-01-23,1474,8.7,TechCorp Inc,"['Kubernetes', 'Mathematics', 'Computer Vision', 'GCP', 'Linux']"
AI11127,Data Engineer,82885,USD,SE,FL,India,M,United States,100,"Data Visualization, MLOps, Python, TensorFlow",Bachelor,9,Manufacturing,2024-07-19,2024-09-09,1554,8.1,Machine Intelligence Group,"['Data Visualization', 'MLOps', 'Python', 'TensorFlow']"
AI11128,Deep Learning Engineer,66243,EUR,EN,PT,France,S,France,0,"NLP, Deep Learning, Data Visualization",Bachelor,0,Retail,2024-06-25,2024-09-06,641,9.1,Machine Intelligence Group,"['NLP', 'Deep Learning', 'Data Visualization']"
AI11129,Machine Learning Researcher,35576,USD,EN,FL,Japan,S,Japan,0,"Java, Computer Vision, NLP",Bachelor,0,Education,2024-02-04,2024-03-17,848,8.7,Future Systems,"['Java', 'Computer Vision', 'NLP']"
AI11130,Data Engineer,255585,EUR,EX,FT,Netherlands,M,Netherlands,100,"Scala, Azure, MLOps, Statistics",Master,19,Energy,2024-04-26,2024-05-31,2265,8.2,AI Innovations,"['Scala', 'Azure', 'MLOps', 'Statistics']"
AI11131,Machine Learning Engineer,148520,USD,EX,CT,India,M,India,0,"Azure, Tableau, GCP, MLOps, SQL",Associate,16,Telecommunications,2024-09-16,2024-11-27,1979,8.5,Cognitive Computing,"['Azure', 'Tableau', 'GCP', 'MLOps', 'SQL']"
AI11132,Computer Vision Engineer,75399,USD,MI,CT,Finland,M,Finland,100,"Docker, R, Python, Azure",Bachelor,4,Technology,2024-06-27,2024-08-23,1963,7.4,DeepTech Ventures,"['Docker', 'R', 'Python', 'Azure']"
AI11133,Data Scientist,79095,EUR,MI,FL,Germany,M,Japan,100,"Azure, PyTorch, Mathematics, Git, Linux",Master,2,Automotive,2025-02-09,2025-03-01,2071,7.8,Autonomous Tech,"['Azure', 'PyTorch', 'Mathematics', 'Git', 'Linux']"
AI11134,Research Scientist,203027,USD,EX,FT,Japan,L,Japan,100,"Spark, Git, Python, AWS, TensorFlow",Associate,10,Technology,2024-09-29,2024-10-20,765,7.5,Quantum Computing Inc,"['Spark', 'Git', 'Python', 'AWS', 'TensorFlow']"
AI11135,Machine Learning Engineer,57743,EUR,EN,CT,Netherlands,M,Netherlands,100,"Tableau, GCP, AWS",Bachelor,0,Education,2024-09-24,2024-10-19,1587,5.6,Advanced Robotics,"['Tableau', 'GCP', 'AWS']"
AI11136,Research Scientist,200141,USD,EX,FL,Switzerland,S,Switzerland,0,"PyTorch, Git, Spark, Azure, Hadoop",Associate,13,Consulting,2024-02-21,2024-03-30,1241,9.8,DeepTech Ventures,"['PyTorch', 'Git', 'Spark', 'Azure', 'Hadoop']"
AI11137,Principal Data Scientist,158361,EUR,EX,FL,Germany,S,Germany,100,"Scala, Tableau, NLP",PhD,12,Transportation,2024-10-09,2024-12-03,1958,9.4,Machine Intelligence Group,"['Scala', 'Tableau', 'NLP']"
AI11138,Robotics Engineer,79368,USD,SE,FL,Israel,M,Switzerland,100,"Data Visualization, Git, NLP",PhD,6,Consulting,2024-04-27,2024-06-30,1986,7.1,Predictive Systems,"['Data Visualization', 'Git', 'NLP']"
AI11139,AI Product Manager,51164,USD,EN,FL,Japan,S,Japan,50,"Spark, Python, NLP, TensorFlow, Statistics",Bachelor,1,Energy,2024-11-01,2025-01-01,1220,6.3,Neural Networks Co,"['Spark', 'Python', 'NLP', 'TensorFlow', 'Statistics']"
AI11140,Research Scientist,82850,USD,EN,CT,Canada,L,Denmark,100,"GCP, PyTorch, Hadoop, Data Visualization, Git",Bachelor,0,Media,2024-09-22,2024-10-29,2414,8.3,Cognitive Computing,"['GCP', 'PyTorch', 'Hadoop', 'Data Visualization', 'Git']"
AI11141,AI Consultant,75532,USD,SE,FL,China,M,China,0,"Linux, Python, NLP",Bachelor,8,Healthcare,2024-02-02,2024-03-03,2309,6.5,TechCorp Inc,"['Linux', 'Python', 'NLP']"
AI11142,Head of AI,59715,USD,EN,FL,Finland,L,Finland,100,"GCP, TensorFlow, Python",PhD,1,Telecommunications,2024-04-08,2024-06-01,1758,8.2,Quantum Computing Inc,"['GCP', 'TensorFlow', 'Python']"
AI11143,AI Research Scientist,106533,USD,SE,FL,Finland,L,Finland,100,"Kubernetes, TensorFlow, Hadoop, GCP",Bachelor,9,Real Estate,2024-04-19,2024-07-01,2297,8.1,Predictive Systems,"['Kubernetes', 'TensorFlow', 'Hadoop', 'GCP']"
AI11144,Robotics Engineer,66556,USD,SE,PT,China,S,China,50,"Java, Computer Vision, NLP",Bachelor,7,Manufacturing,2024-07-21,2024-09-13,2453,8.1,Digital Transformation LLC,"['Java', 'Computer Vision', 'NLP']"
AI11145,ML Ops Engineer,60728,USD,EN,FL,United States,M,United States,50,"Tableau, Scala, Kubernetes",Master,1,Media,2024-12-02,2024-12-25,565,9.5,DataVision Ltd,"['Tableau', 'Scala', 'Kubernetes']"
AI11146,Principal Data Scientist,134914,USD,SE,FL,United States,S,United States,50,"SQL, Data Visualization, Python",Associate,6,Real Estate,2024-02-14,2024-03-09,1531,9.2,Predictive Systems,"['SQL', 'Data Visualization', 'Python']"
AI11147,Research Scientist,294586,USD,EX,FT,Norway,M,Norway,0,"Python, TensorFlow, NLP",Master,14,Education,2024-11-20,2025-01-06,1593,10.0,DeepTech Ventures,"['Python', 'TensorFlow', 'NLP']"
AI11148,Data Scientist,43055,USD,EN,CT,Austria,S,Austria,100,"MLOps, Python, Deep Learning, TensorFlow, GCP",Bachelor,0,Healthcare,2025-01-28,2025-03-21,929,5.6,Cloud AI Solutions,"['MLOps', 'Python', 'Deep Learning', 'TensorFlow', 'GCP']"
AI11149,Deep Learning Engineer,73978,USD,EN,CT,Canada,M,Canada,100,"Linux, Spark, Computer Vision",Master,0,Government,2024-12-21,2025-01-27,865,5.4,Smart Analytics,"['Linux', 'Spark', 'Computer Vision']"
AI11150,Machine Learning Researcher,124249,USD,EX,FT,Canada,S,Canada,0,"Git, TensorFlow, Data Visualization",Master,18,Energy,2024-01-28,2024-02-11,1580,8.8,Algorithmic Solutions,"['Git', 'TensorFlow', 'Data Visualization']"
AI11151,Machine Learning Engineer,166335,USD,EX,FL,India,M,Austria,50,"Git, AWS, Linux, Tableau",PhD,19,Technology,2024-12-26,2025-02-24,992,5.5,AI Innovations,"['Git', 'AWS', 'Linux', 'Tableau']"
AI11152,ML Ops Engineer,234622,EUR,EX,FL,Netherlands,S,Netherlands,0,"Linux, Hadoop, Scala, Java, NLP",Master,18,Retail,2025-03-01,2025-04-21,1164,8.9,Future Systems,"['Linux', 'Hadoop', 'Scala', 'Java', 'NLP']"
AI11153,AI Architect,124402,USD,EX,CT,Ireland,M,Switzerland,100,"Java, Scala, Git, Hadoop",PhD,15,Transportation,2024-04-09,2024-06-09,2408,5.5,Quantum Computing Inc,"['Java', 'Scala', 'Git', 'Hadoop']"
AI11154,Autonomous Systems Engineer,33172,USD,EN,PT,South Korea,S,Switzerland,50,"Docker, Mathematics, Kubernetes, Spark",Bachelor,0,Consulting,2024-08-13,2024-08-27,1502,8.8,Autonomous Tech,"['Docker', 'Mathematics', 'Kubernetes', 'Spark']"
AI11155,Principal Data Scientist,59254,USD,MI,CT,Finland,L,Finland,0,"TensorFlow, Data Visualization, Spark, Deep Learning, NLP",Master,3,Finance,2025-02-26,2025-05-04,2455,9.6,Cognitive Computing,"['TensorFlow', 'Data Visualization', 'Spark', 'Deep Learning', 'NLP']"
AI11156,AI Architect,64186,GBP,EN,FL,United Kingdom,L,United Kingdom,50,"AWS, Python, Hadoop, Git",Master,0,Government,2024-05-22,2024-06-12,845,7.2,Machine Intelligence Group,"['AWS', 'Python', 'Hadoop', 'Git']"
AI11157,Data Analyst,79464,USD,MI,FL,Ireland,L,Ireland,50,"Java, Deep Learning, R, SQL",Bachelor,3,Gaming,2025-01-05,2025-03-04,2141,9.9,Smart Analytics,"['Java', 'Deep Learning', 'R', 'SQL']"
AI11158,Research Scientist,71192,USD,EN,PT,Singapore,S,Finland,0,"Python, Docker, Azure",Bachelor,0,Gaming,2024-05-09,2024-07-21,710,9.7,Cognitive Computing,"['Python', 'Docker', 'Azure']"
AI11159,AI Consultant,53518,USD,MI,FT,India,S,India,0,"SQL, Kubernetes, NLP, Python, Hadoop",PhD,3,Transportation,2024-08-20,2024-10-12,2361,9.2,TechCorp Inc,"['SQL', 'Kubernetes', 'NLP', 'Python', 'Hadoop']"
AI11160,AI Product Manager,91675,USD,EN,FL,Singapore,L,Singapore,0,"Data Visualization, SQL, Hadoop",PhD,0,Automotive,2024-01-23,2024-02-25,2406,9.5,Autonomous Tech,"['Data Visualization', 'SQL', 'Hadoop']"
AI11161,AI Research Scientist,66759,USD,MI,CT,Japan,L,Japan,0,"Java, Git, Python, PyTorch, R",PhD,4,Transportation,2024-12-09,2025-01-17,2334,7.6,Neural Networks Co,"['Java', 'Git', 'Python', 'PyTorch', 'R']"
AI11162,AI Specialist,191810,USD,SE,CT,Norway,M,Austria,100,"SQL, Spark, Computer Vision",Associate,8,Education,2024-11-28,2025-02-02,1657,5.8,Predictive Systems,"['SQL', 'Spark', 'Computer Vision']"
AI11163,AI Product Manager,71159,EUR,EN,FT,Netherlands,M,Netherlands,100,"TensorFlow, Kubernetes, Tableau, Mathematics",PhD,1,Gaming,2024-10-18,2024-11-04,2130,9.9,Cognitive Computing,"['TensorFlow', 'Kubernetes', 'Tableau', 'Mathematics']"
AI11164,Head of AI,95900,EUR,MI,FL,Germany,M,Finland,100,"Hadoop, Azure, Deep Learning, Tableau",Associate,2,Gaming,2025-02-14,2025-04-06,1805,6.1,Neural Networks Co,"['Hadoop', 'Azure', 'Deep Learning', 'Tableau']"
AI11165,Machine Learning Engineer,158119,USD,SE,PT,Switzerland,M,Switzerland,0,"Git, Data Visualization, Spark, NLP",Bachelor,5,Media,2024-12-01,2025-01-08,1821,6.6,Digital Transformation LLC,"['Git', 'Data Visualization', 'Spark', 'NLP']"
AI11166,Machine Learning Engineer,200047,EUR,EX,PT,Netherlands,S,Netherlands,100,"Scala, NLP, Python, Data Visualization, TensorFlow",PhD,13,Real Estate,2024-02-22,2024-03-18,2442,6.9,Neural Networks Co,"['Scala', 'NLP', 'Python', 'Data Visualization', 'TensorFlow']"
AI11167,Autonomous Systems Engineer,82456,EUR,MI,FL,France,L,France,50,"Kubernetes, Data Visualization, GCP, Computer Vision, TensorFlow",Master,4,Real Estate,2024-05-12,2024-06-22,751,5.8,Neural Networks Co,"['Kubernetes', 'Data Visualization', 'GCP', 'Computer Vision', 'TensorFlow']"
AI11168,AI Research Scientist,171117,USD,EX,FT,Sweden,S,Sweden,100,"MLOps, SQL, Linux, Deep Learning",Master,16,Media,2025-02-03,2025-04-08,1292,6.0,Quantum Computing Inc,"['MLOps', 'SQL', 'Linux', 'Deep Learning']"
AI11169,AI Consultant,189838,USD,EX,CT,Australia,L,Sweden,50,"Deep Learning, Java, Kubernetes",Master,11,Gaming,2024-12-26,2025-02-05,1094,6.5,Advanced Robotics,"['Deep Learning', 'Java', 'Kubernetes']"
AI11170,AI Software Engineer,142233,USD,EX,CT,Austria,M,Austria,50,"Scala, Spark, Linux",Master,17,Healthcare,2024-02-20,2024-04-19,831,8.0,Advanced Robotics,"['Scala', 'Spark', 'Linux']"
AI11171,AI Consultant,138835,USD,EX,PT,Finland,M,Finland,50,"Linux, Python, Kubernetes, Deep Learning",Master,17,Consulting,2024-11-15,2024-12-17,1803,5.6,DataVision Ltd,"['Linux', 'Python', 'Kubernetes', 'Deep Learning']"
AI11172,Computer Vision Engineer,328022,USD,EX,FL,Norway,L,Norway,50,"Git, PyTorch, Computer Vision",Master,11,Real Estate,2024-01-02,2024-03-11,1197,5.0,Machine Intelligence Group,"['Git', 'PyTorch', 'Computer Vision']"
AI11173,Computer Vision Engineer,81820,USD,SE,PT,Finland,S,Finland,0,"SQL, Python, Java, R",Master,7,Transportation,2024-09-22,2024-11-07,939,7.9,Machine Intelligence Group,"['SQL', 'Python', 'Java', 'R']"
AI11174,AI Architect,50831,USD,EN,CT,Japan,M,Japan,0,"SQL, PyTorch, Hadoop",Bachelor,0,Transportation,2024-06-04,2024-07-20,2220,6.3,Predictive Systems,"['SQL', 'PyTorch', 'Hadoop']"
AI11175,ML Ops Engineer,224521,EUR,EX,CT,Germany,S,Germany,100,"Python, Statistics, Kubernetes, Hadoop, Linux",Bachelor,10,Media,2024-09-27,2024-10-17,1819,5.4,Algorithmic Solutions,"['Python', 'Statistics', 'Kubernetes', 'Hadoop', 'Linux']"
AI11176,AI Software Engineer,95990,USD,SE,CT,India,L,India,100,"Hadoop, Python, GCP, TensorFlow, Kubernetes",Bachelor,9,Manufacturing,2024-06-03,2024-06-21,1796,7.9,Future Systems,"['Hadoop', 'Python', 'GCP', 'TensorFlow', 'Kubernetes']"
AI11177,AI Specialist,78581,GBP,EN,PT,United Kingdom,M,United Kingdom,0,"R, Kubernetes, Scala, GCP",Master,0,Gaming,2024-02-05,2024-03-23,1649,6.2,Quantum Computing Inc,"['R', 'Kubernetes', 'Scala', 'GCP']"
AI11178,AI Specialist,138670,USD,SE,PT,Switzerland,S,Switzerland,0,"Kubernetes, Azure, NLP, AWS",Master,6,Telecommunications,2024-06-07,2024-08-15,893,5.2,Digital Transformation LLC,"['Kubernetes', 'Azure', 'NLP', 'AWS']"
AI11179,Research Scientist,100392,USD,SE,PT,Canada,M,Canada,0,"PyTorch, Azure, Data Visualization, Computer Vision, TensorFlow",PhD,6,Real Estate,2025-02-16,2025-04-28,667,6.6,Machine Intelligence Group,"['PyTorch', 'Azure', 'Data Visualization', 'Computer Vision', 'TensorFlow']"
AI11180,NLP Engineer,109202,EUR,MI,CT,Netherlands,L,France,50,"SQL, Git, Statistics, NLP",Bachelor,4,Retail,2025-03-20,2025-05-25,625,8.8,Advanced Robotics,"['SQL', 'Git', 'Statistics', 'NLP']"
AI11181,Robotics Engineer,51541,USD,MI,CT,Japan,S,Japan,100,"Git, R, MLOps",PhD,4,Government,2024-12-05,2025-02-01,1350,8.3,Machine Intelligence Group,"['Git', 'R', 'MLOps']"
AI11182,Research Scientist,82605,USD,EN,FT,Australia,L,Japan,0,"Azure, Kubernetes, Tableau",Bachelor,1,Finance,2024-09-05,2024-11-06,551,8.1,Quantum Computing Inc,"['Azure', 'Kubernetes', 'Tableau']"
AI11183,Data Engineer,68318,USD,MI,PT,South Korea,M,China,100,"Python, MLOps, AWS",Bachelor,4,Real Estate,2024-08-13,2024-10-12,1172,9.9,Advanced Robotics,"['Python', 'MLOps', 'AWS']"
AI11184,Autonomous Systems Engineer,265191,USD,EX,FL,Canada,L,Canada,0,"Git, NLP, Deep Learning, Mathematics, GCP",PhD,12,Government,2024-10-25,2024-12-25,1734,9.0,Autonomous Tech,"['Git', 'NLP', 'Deep Learning', 'Mathematics', 'GCP']"
AI11185,ML Ops Engineer,257578,EUR,EX,FL,Netherlands,M,South Korea,50,"Scala, SQL, Azure, Python",Bachelor,10,Technology,2024-12-09,2025-02-14,2371,6.1,Machine Intelligence Group,"['Scala', 'SQL', 'Azure', 'Python']"
AI11186,NLP Engineer,178015,GBP,EX,PT,United Kingdom,S,United Kingdom,100,"GCP, Data Visualization, Statistics, Java, Python",Master,11,Education,2024-07-06,2024-08-21,2107,6.4,Cloud AI Solutions,"['GCP', 'Data Visualization', 'Statistics', 'Java', 'Python']"
